3.700125	0.8776516	0.48339167	1.1508685	0.8031449	1.1589541	1.4608322	0.8738849	1.2455542	1.4691583	0.22571927	0.86980593	0.6508709	0.80046505	0.5224671	2.542226	0.92094326	1.1495968	0.9764688	0.3740101	0.006028763	0.50093615	1.1105124	0.7724197	1.1349899	0.5924262	0.036820795	0.20089269	0.5313038	1.0200943	0.99594	0.79262143	1.1877626	0.8083463	0.72368157	0.5505656	1.0375236	0.8813174	0.17496926	1.2906307	3.04646	1.1057254	0.25283763	0.8390117	1.1303108	0.8189106	1.0141946	1.0518101	0.07897422	0.8789093	0.94998616	0.72938025	0.5566319	0.81382346	0.18133448	0.7939973	0.75487405	0.4391611	-0.0	0.7560487	0.66975963	1.2314218	1.067634	0.9302955	1.0517577	0.9892994	0.8403417	1.9771366	1.2156429	0.7406961	0.92331356	0.7878707	1.0978507	1.1390618	0.72899324	-0.0	0.15617542	0.8818016	-0.0	0.9162262	1.125778	0.6423152	0.8170076	1.0520375	0.5890651	1.0857667	1.4300526	1.1346558	1.1442641	0.9831835	0.8106474	0.6471838	1.0625436	0.30772248	0.87565684	1.8000045	0.9972249	0.8696691	0.52178776	0.946504	0.95464194	0.946039	0.865755	0.38405022	0.19599275	-0.0	0.1624965	0.63936496	0.00878398	0.14714104	2.2664387	-0.0	0.76447564	0.78033906	0.9207985	0.895728	0.7956845	0.76420206	2.3042133	0.48995894	0.4248953	0.019469056	1.1202999	0.8043356	0.58002985	-0.0	0.71646655	0.99350864	1.1220095	1.1712985	1.689007	0.8766929	0.009211721	1.6089895	0.4183512	2.7217925	0.5416387	1.1803447	0.48299792	0.9399131	1.4399176	1.175724	1.1656072	1.365813	0.6774349	1.2753508	0.037470337	0.9249041	0.7412739	1.5801145	0.80944246	-0.0	0.22897308	0.74739724	1.0215539	0.84474784	0.24495508	0.76854813	1.0070982	0.8880553	0.83201224	0.8117871	0.12856327	1.0199918	1.1702931	0.8299772	0.2308186	3.7581341	-0.0	1.2888935	0.55256236	-0.0	1.4529977	1.527789	0.8680791	0.8645964	-0.0	0.7506639	0.29876554	0.6508838	0.31900817	1.4276927	1.1107447	1.5448979	1.14022	0.6985164	0.77694315	1.1792885	0.44865653	1.031295	0.6852203	0.7297241	0.26181564	0.7434865	0.7156558	1.2710608	0.72212565	0.40143824	1.0928261	0.44573116
0.81715477	0.60766894	0.29371363	0.4816202	0.52799267	0.5836498	0.41913903	0.46889898	0.59819394	0.6146328	0.104411125	0.10318496	0.132494	0.23306921	0.53547144	0.50831187	0.5758556	0.27866673	0.19382131	0.4649431	0.0019313083	0.14568187	0.2745281	0.90520555	0.4054239	0.85010546	0.0072685718	0.27031434	0.069658875	0.16611522	0.5210248	0.5226164	0.3997963	0.48368862	0.38258892	0.60561055	0.5515381	1.0840311	0.17893666	0.27916786	0.6657908	0.559329	0.13655604	0.49706456	0.3307072	0.4629341	0.6477379	0.43224776	0.0	0.5009918	0.40490285	0.19768968	0.40382564	0.48433232	0.1175007	0.34653208	0.380954	0.12520052	0.0	0.4188808	0.34767583	0.51624405	0.60856164	0.1756165	0.16234683	0.1823906	0.6867945	1.022354	0.2128717	0.78205556	0.45987052	0.1800269	0.2631776	0.5795985	0.45648044	-0.0	0.15860923	0.48281068	0.0	0.5214207	0.31070787	0.37803465	0.24417862	0.54273087	0.16926017	0.3214365	0.34041187	0.594157	0.2371182	0.70861447	0.24196164	0.115762584	0.23332314	0.016275654	0.5431341	0.92468774	0.49911833	0.63566077	0.5047038	0.484616	0.26685718	1.1075171	0.26698065	0.010855178	0.13216443	-0.0	0.19405228	0.671784	0.012837601	0.030195007	0.46870083	0.0	0.4867817	0.13814096	0.5525794	0.5188301	0.39214072	0.39037728	0.5005944	0.10984094	0.26930994	0.032494955	0.56015855	0.15489349	0.33502975	0.0	0.36913756	0.5062832	0.2773327	0.6447541	0.8608652	0.7074687	0.013851297	0.48156026	0.21616781	0.57350314	0.30298242	0.3046983	0.24033965	0.48787495	0.4800707	0.44239417	0.41943744	0.28567436	0.3916786	0.64623404	0.050831046	0.12299867	0.20916674	0.22235817	0.25280613	0.0	0.25576785	0.11695972	0.2877122	0.46063703	0.15297472	0.66793174	0.61341655	0.47861993	0.42219126	0.22418055	0.16204429	0.45955303	0.28761244	0.68405795	0.13636331	0.77925396	-0.0	0.49020132	0.13696463	0.0	0.34408823	0.22875056	0.5481822	0.34162414	0.0	0.99514943	0.005445076	0.39877146	0.3559439	0.7270273	0.57514066	0.39519113	0.45973343	0.41467074	0.42482767	0.36535886	0.12508377	0.6030662	0.9476959	0.057716347	0.20115474	0.46825877	0.45400205	0.40958452	0.32677865	0.6351014	0.27266872	0.31145418
0.4172212	0.92977643	0.33911037	0.5337494	0.6734239	0.77302825	0.3765103	0.53836614	0.7261258	0.71969104	0.09366706	0.06714147	0.1392936	0.27675253	0.5584943	0.18205073	0.59857047	0.33639184	0.22802772	0.4859853	0.0019313083	0.16601612	0.42867014	0.9447053	0.47920275	0.88794404	0.0072685718	0.27031434	0.107528135	0.16887362	0.6873901	0.54396605	0.3997963	0.50513333	0.55063236	0.6316816	0.72545195	1.131091	0.12484563	0.2826931	0.36500463	0.7976977	0.25085062	0.5304611	0.39077187	0.4846963	0.7589586	0.48923662	0.031255428	0.57615465	0.38617626	0.25436267	0.42114034	0.85884154	0.20655222	0.3886613	0.41192767	0.14224581	0.0	0.47447506	0.614594	0.6249486	1.1627556	0.18865295	0.20501538	0.19056822	0.71664935	1.0485654	0.23010623	0.8171025	0.6875418	0.1450884	0.2768464	0.869885	0.47660056	-0.0	0.15860923	0.5264785	0.0	0.8543171	0.27109224	0.94733137	0.22640072	0.6182635	0.12859575	0.32293963	0.6344138	0.7758288	0.2371182	1.110488	0.24399199	0.10284082	0.23552993	0.016002767	0.5664642	1.0145874	0.58209085	0.6638552	0.5267898	0.65836495	0.26685718	1.1562152	0.26698065	0.013606598	0.12041994	0.0	0.19405228	0.7009952	0.012837601	0.0576546	0.26952013	-0.0	0.52173764	0.15654014	0.95058334	0.94691837	0.4429113	0.57827073	0.28987938	0.089294665	0.2862243	0.032494955	0.67312855	0.1826222	0.36888176	0.0	0.45736206	0.83539766	0.26990557	0.731228	1.1650864	0.73809063	0.013851297	0.51874065	0.17621547	0.2661578	0.37854227	0.2763264	0.31038585	0.45908833	0.55986553	0.5196374	0.49668124	0.29607815	0.757166	0.9014612	0.050831046	0.12073018	0.2961529	0.22235817	0.19278912	0.0	0.25576785	0.1603708	0.26977843	0.47588384	0.17582716	0.9220833	0.92097247	0.5462196	0.8278711	0.24154826	0.16204429	0.5321266	0.2974175	0.71318936	0.13636331	0.3487578	-0.0	0.547648	0.20395072	-0.0	0.39889556	0.29552138	0.9920233	0.41930705	-0.0	1.0377694	0.0056305816	0.52611065	0.3559439	0.939349	0.8539546	0.4448199	0.56679034	0.43468842	0.45264584	0.42393377	0.12508377	0.999345	0.990035	0.057716347	0.11879787	0.4866239	0.5080335	0.29796892	0.38573864	0.6631747	0.3406398	0.32558775
0.81715477	0.60766894	0.2937136	0.48162022	0.5279927	0.5836498	0.35366863	0.468899	0.5981939	0.61463267	0.09366706	0.0946251	0.132494	0.23306921	0.53547144	0.5083118	0.5758556	0.2786668	0.19382131	0.4649431	0.0019313077	0.1456819	0.27442604	0.90520555	0.40542388	0.85010564	0.0072685718	0.27031437	0.05013967	0.16611524	0.5210255	0.52261645	0.39979634	0.48368862	0.38258892	0.6056105	0.5515381	1.0840311	0.03915204	0.27916786	0.66579086	0.55932903	0.13655604	0.49706456	0.33070722	0.46293414	0.6477381	0.43224776	0.0	0.5009918	0.20986065	0.19768968	0.40382558	0.48433226	0.11750069	0.3465321	0.380954	0.12520051	0.0	0.41888082	0.34767583	0.51624405	0.60856164	0.17561649	0.1623468	0.18239057	0.6867945	1.0223539	0.21287173	0.78205544	0.45987052	0.14508843	0.26317763	0.5795985	0.45648044	-0.0	0.15860923	0.48281074	0.0	0.5214207	0.24992532	0.37803465	0.20532896	0.5427308	0.12859575	0.2910646	0.33742055	0.594157	0.23711824	0.6534868	0.21292184	0.10284082	0.23332314	0.015139759	0.5431341	0.92468774	0.4991184	0.63566077	0.50470376	0.484616	0.2668572	1.1075172	0.26698065	0.009821964	0.13216442	0.0	0.19405228	0.67178386	0.012837603	0.014036148	0.46870083	-0.0	0.48678166	0.13814098	0.5525794	0.5188301	0.39214072	0.39037728	0.50059444	0.100189604	0.26930994	0.032494955	0.56015855	0.1548935	0.3350297	0.0	0.36913756	0.50628346	0.2561441	0.6447542	0.8608652	0.7074687	0.013851291	0.4815602	0.21616781	0.57350314	0.3029824	0.27236915	0.2403397	0.48787495	0.4800707	0.44239423	0.41943744	0.28567436	0.39167857	0.6462342	0.050831046	0.1021623	0.20916674	0.22235817	0.20348766	0.0	0.25576788	0.10912022	0.25037035	0.460637	0.15297477	0.50485635	0.6134167	0.47861993	0.42219126	0.18802121	0.16204429	0.459553	0.26155257	0.68405795	0.13636331	0.77925384	0.0	0.4706636	0.1369646	-0.0	0.34408826	0.22875056	0.54818225	0.3416241	0.0	0.99514943	0.0073298174	0.39877146	0.35594383	0.7270268	0.5751406	0.3951912	0.4597335	0.4146707	0.42482767	0.36535886	0.12508377	0.60306615	0.9476959	0.057716336	0.04479743	0.46825877	0.45400208	0.31226653	0.32677868	0.63510144	0.27266875	0.3114542
0.0	0.016484978	0.13232653	0.06535776	0.026797282	0.085847825	0.1739059	0.062047347	0.22806604	0.2674777	0.051266648	0.04090627	0.0	0.03256436	0.014017172	-0.0	0.033065226	0.12675278	0.09599749	0.0	0.0	0.047337182	0.0	0.0	0.15448654	0.01107882	0.0018147345	0.13401246	0.019905562	0.079898395	0.08290852	0.020662926	0.18650515	0.013314763	0.017114768	0.0059178197	0.09807759	0.007366825	0.009558951	0.13445656	0.0	0.08850736	0.022658851	0.04007606	0.14644437	0.028505595	0.05268016	0.21581663	0.00042116002	0.06258993	0.0025100706	0.036431596	0.013631268	0.0045505073	0.022801908	0.15785526	0.06108346	0.022258801	0.0	0.020913681	0.057483032	0.19642155	0.030132148	0.055585314	0.081301756	0.046544824	0.017255634	0.15327759	0.10563198	0.0074394303	0.06447258	0.0854041	0.13233401	0.089259736	0.00091460947	0.0	0.086206235	0.21446766	-0.0	0.034045003	0.12686744	0.024986636	0.107613586	0.08511757	0.07432271	0.10418038	0.012867501	0.09503642	0.11137609	0.025704607	0.08505459	0.06835189	0.0	0.0	0.01094197	0.1451296	0.06962583	0.024766542	0.0031108346	0.07250958	0.13387997	0.010132557	0.13338365	0.0050525484	0.026401203	-0.0	0.09950716	0.0018269041	0.00878398	0.0002464781	-0.0	-0.0	0.0539112	0.050436735	0.019845398	0.039672177	0.1680445	0.06215624	0.0	0.057899043	0.008526515	0.019469056	0.079382345	0.069292344	0.020434806	0.0	0.056689776	0.082380734	0.13848948	0.014032294	0.12793705	0.01773948	0.009211717	0.22087422	0.036344506	0.0	0.072342224	0.12700485	0.039917406	0.08016355	0.23304167	0.18496516	0.20992723	0.13262975	0.0132853845	0.1060557	0.024917863	0.019045059	0.019284533	0.11853873	0.10662936	-0.0	0.13505808	0.056634065	0.14115016	0.02530692	0.024351304	0.027765188	0.036673978	0.22875044	0.020700723	0.08514882	0.089296214	0.17370297	0.12915641	0.0046481746	0.08170183	0.0	0.0	0.24296542	0.05410359	0.0	0.16190004	0.10662882	0.02958911	0.07306098	0.0	0.0	0.005649616	0.04365713	0.19024363	0.107426785	0.08962966	0.1931794	0.14597891	0.020824913	0.0037432013	0.15821853	0.057272416	0.042547468	0.008476195	0.033790607	-0.0	0.014730448	0.17457855	0.14414835	0.13079593	0.01198602	0.08653874	0.0035040115
0.8634324	0.31050006	0.85370994	0.8385039	0.41541144	1.1857904	1.0037843	0.7863471	1.7293733	2.0935497	0.21074694	0.2945015	0.12642924	0.4418477	0.19590762	0.57239467	0.5058337	0.786824	0.6617456	0.17020425	0.012434895	0.35734782	0.27269685	0.14710812	1.0907981	0.2130029	0.06808942	0.93532807	0.3643205	0.41628182	1.0080942	0.37888515	1.4522088	0.3497316	0.28961444	0.18338166	1.0508075	0.26319128	0.14556451	1.0751809	0.7084009	1.1253688	0.25474614	0.45626456	1.0930514	0.4763343	0.6478654	1.531814	6.9453756e-07	0.87130105	0.26890656	0.37596917	0.2970839	0.29937854	0.12213767	1.0360026	0.75924236	0.1853085	-0.0	0.35204035	0.68298376	1.5412524	0.45465893	0.46274674	0.70637965	0.35987812	0.2674846	2.0045404	0.7119494	0.1886692	0.9369102	0.95484334	0.88978523	1.1605339	0.33674714	-0.0	0.4567206	1.5786991	-0.0	0.52789617	0.874617	0.36982623	0.92896354	1.0655898	0.4511303	0.89912987	0.39838758	1.1517144	0.6781229	0.49903864	0.75393885	0.595828	0.2527676	0.0827751	0.19303752	1.8323361	1.0106974	0.46833858	0.17739815	0.9630301	0.6491889	0.23447573	0.76427156	0.002298467	0.20805757	-0.0	0.5576559	0.048572946	0.027078455	0.08346229	0.506992	-0.0	0.77216595	0.30420518	0.37739906	0.6488162	1.279865	0.7758068	0.5518612	0.70039165	0.20442998	0.05162927	1.1507344	0.6741996	0.2824548	-0.0	0.725045	1.010056	1.0549654	0.4512714	1.7216674	0.22842969	0.02520914	1.475663	0.4234081	0.6195175	0.54119056	1.0748488	0.47924483	0.95300895	1.6551586	1.4039193	1.394297	0.78294027	0.268472	1.3066634	0.11101097	0.39650738	0.24175328	0.93198013	0.6786651	-0.0	1.0390633	0.6330516	1.0841322	0.31844747	0.24553785	0.3800648	0.53215957	1.7215886	0.40024397	0.7111802	0.44375572	1.2299567	0.7842663	0.23985718	0.2724559	0.88281024	-0.0	1.6143407	0.5389174	-0.0	0.91265565	0.7475064	0.43090507	0.84788924	-0.0	0.001092407	0.08850939	0.5180761	1.3870188	1.4451073	1.1354384	1.1263031	1.0428768	0.31051242	0.2940332	1.2184777	0.35542443	0.6144799	0.19061568	0.25490746	0.08116303	0.32850367	1.0705013	1.0572017	1.0055375	0.1084563	0.58738136	0.22872622
0.8171547	0.60766894	0.2937136	0.48162016	0.52799267	0.5836498	0.41913903	0.46889898	0.5981939	0.6146327	0.10441112	0.09462511	0.132494	0.23306924	0.53547144	0.50831187	0.57585555	0.27866676	0.19382131	0.4649431	0.0019313083	0.14568189	0.27442607	0.90520555	0.4054239	0.85010546	0.0072685718	0.27031434	0.05042559	0.16611522	0.5210248	0.5226164	0.3997963	0.4836886	0.3825889	0.60561055	0.5515381	1.0840311	0.17893666	0.27916786	0.6657907	0.55932903	0.13655604	0.49706453	0.33070722	0.46293408	0.64773786	0.43224773	0.0	0.5009918	0.40490285	0.19768968	0.4038256	0.48433226	0.11750069	0.3465321	0.380954	0.12520051	0.0	0.4188808	0.34767583	0.51624405	0.60856164	0.1756165	0.16234681	0.1823906	0.6867945	1.022354	0.2128717	0.78205556	0.45987052	0.1800269	0.2631776	0.5795985	0.4564804	-0.0	0.15860923	0.48281074	-0.0	0.5214207	0.31070787	0.37803462	0.24417862	0.5427308	0.16926017	0.3214365	0.33742055	0.594157	0.2371182	0.70861447	0.24196164	0.11448357	0.23332311	0.016275654	0.5431341	0.92468774	0.49911833	0.6356608	0.5047038	0.484616	0.26685718	1.1075172	0.26698065	0.009821963	0.13216443	0.0	0.19405228	0.671784	0.012837601	0.030195007	0.4687008	-0.0	0.48678166	0.13814096	0.5525794	0.51883006	0.39214072	0.39037728	0.5005944	0.10018959	0.26930994	0.032494955	0.56015855	0.16074899	0.33502972	-0.0	0.36913756	0.5062832	0.2773327	0.64475405	0.8608651	0.7074687	0.013851297	0.48156026	0.21616781	0.5735031	0.30298242	0.3046983	0.24033967	0.48787493	0.4800707	0.44239417	0.41943744	0.28567436	0.3916786	0.64623404	0.050831046	0.14978181	0.20916672	0.22235817	0.25280613	-0.0	0.25576785	0.1234577	0.2877122	0.46063703	0.15297472	0.66793174	0.61341655	0.47861993	0.42219126	0.22418055	0.16204429	0.459553	0.28761244	0.68405795	0.13636331	0.7792539	-0.0	0.49020132	0.13696463	0.0	0.34408823	0.22875056	0.5481822	0.34162414	0.0	0.99514943	0.007329819	0.39877146	0.3559439	0.72702724	0.57514066	0.39519113	0.45973346	0.41467074	0.42482764	0.36535886	0.12508377	0.6030661	0.9476959	0.057716347	0.20115474	0.46825874	0.45400208	0.40958452	0.32677862	0.6351014	0.27266872	0.31145415
0.81715477	0.60766894	0.29379007	0.48162022	0.5388094	0.5836498	0.35366866	0.47148824	0.60233504	0.61214936	0.09366706	0.09462511	0.132494	0.23425044	0.53547144	0.50831187	0.5758556	0.27416384	0.19382131	0.4649431	0.0019313083	0.14569671	0.27442607	0.90520555	0.40748492	0.85010546	0.0072685718	0.27031434	0.05013967	0.16611522	0.5210248	0.52261645	0.39979628	0.48368862	0.38258892	0.60561055	0.5515381	1.0840311	0.03915205	0.27916786	0.6657907	0.55932903	0.13655604	0.50037926	0.32685232	0.46293414	0.6477379	0.43479636	-0.0	0.50415295	0.20986061	0.20209292	0.40382564	0.50728464	0.11750069	0.3476885	0.380954	0.12520051	0.0	0.4262731	0.34767583	0.51787925	0.64013416	0.1756165	0.16234681	0.1823906	0.6867945	1.0223539	0.2128717	0.78205556	0.45987052	0.14508842	0.2631776	0.5795985	0.45648044	0.0	0.15860923	0.49029094	0.0	0.5214207	0.24992535	0.40551153	0.20532896	0.5427308	0.12859575	0.27891266	0.33742055	0.59415704	0.2371182	0.67985773	0.21292186	0.10284083	0.23332311	0.015139742	0.5431341	0.92468774	0.4991184	0.6356608	0.5047038	0.484616	0.26685718	1.1075172	0.26698065	0.0065175123	0.12426038	0.0	0.19405228	0.671784	0.012837601	0.014036146	0.4687008	0.0	0.49587926	0.13814098	0.5821888	0.5458813	0.39764118	0.39037728	0.5005944	0.10018959	0.26970407	0.032494955	0.56015855	0.15489349	0.3378419	-0.0	0.3691376	0.5062832	0.25614408	0.6447541	0.8608652	0.7074687	0.013851297	0.48156026	0.21616781	0.5735031	0.3029824	0.2723691	0.24033967	0.48787493	0.48308536	0.44295502	0.41943744	0.28567436	0.41071376	0.64623404	0.050831046	0.10293905	0.21302994	0.22235817	0.20348766	-0.0	0.25576785	0.10912022	0.25037035	0.46063703	0.15297472	0.53112257	0.6322386	0.48278755	0.44953197	0.18472521	0.16204429	0.45918864	0.26155254	0.68405795	0.13636331	0.7792539	0.0	0.4678965	0.14099185	0.0	0.34186298	0.22875056	0.5769143	0.3375402	0.0	0.99514943	0.004863812	0.39877146	0.3559439	0.72702724	0.57514066	0.39519113	0.4554526	0.41467074	0.42482767	0.36489353	0.12508377	0.62679493	0.9476959	0.057716347	0.044797435	0.46825877	0.45124364	0.31226653	0.32724175	0.6351014	0.2767271	0.31145418
0.5129087	0.92977643	0.33911037	0.5337494	0.6734239	0.77302843	0.419139	0.53836614	0.7261258	0.71969104	0.104411125	0.0644754	0.1392936	0.2767525	0.5584943	0.33146855	0.5985704	0.33639187	0.22802772	0.4859853	0.0019313083	0.16601612	0.42867014	0.9447053	0.47920275	0.88794404	0.0072685718	0.27031434	0.10752814	0.16887362	0.6873901	0.5439661	0.3997963	0.50513333	0.5506324	0.6316816	0.72545195	1.131091	0.17893666	0.2971029	0.45302856	0.79769766	0.25085062	0.530461	0.39077187	0.48469627	0.7589585	0.48923662	0.03125543	0.57615453	0.40490285	0.2543627	0.42114034	0.85884154	0.20655222	0.38866124	0.41192767	0.14224581	0.0	0.4744751	0.614594	0.6249487	1.1627556	0.18865296	0.2050154	0.19056822	0.71664935	1.0485654	0.23010622	0.8171025	0.68754184	0.1800269	0.2768464	0.8698851	0.4766005	-0.0	0.15860923	0.5264785	0.0	0.8543171	0.31070787	0.9473314	0.24417862	0.6182635	0.16926017	0.32293963	0.6344138	0.7758288	0.2371182	1.1104882	0.24399197	0.11448357	0.23552993	0.016275655	0.5664641	1.0145874	0.5820909	0.66385514	0.5267898	0.65836495	0.26685718	1.1562152	0.26698065	0.013606598	0.12041995	0.0	0.19405228	0.7009952	0.012837601	0.057654604	0.28542382	-0.0	0.5217376	0.15654014	0.9505834	0.94691837	0.4429113	0.57827073	0.40733856	0.114154644	0.28622434	0.032494955	0.67312855	0.18543331	0.36888173	0.0	0.4573621	0.8353978	0.2773327	0.731228	1.1650865	0.73809063	0.013851297	0.5187407	0.17391616	0.34507668	0.37854227	0.3046983	0.31038588	0.45908833	0.55986553	0.5196374	0.4966812	0.29607812	0.757166	0.90146124	0.050831046	0.1680183	0.2961529	0.22235817	0.25280613	0.0	0.25576785	0.1603708	0.2877122	0.47588384	0.17582716	0.9220833	0.9209725	0.5462196	0.82787114	0.24154826	0.16204429	0.5321266	0.2974175	0.71318936	0.13636331	0.5394802	-0.0	0.5476481	0.20395072	-0.0	0.39889553	0.2955214	0.9920232	0.41930705	0.0	1.0377694	0.0056305807	0.5261107	0.3559439	0.93934906	0.8539547	0.4448199	0.56679034	0.43468842	0.45264587	0.42393377	0.12508377	0.999345	0.990035	0.057716355	0.20115474	0.4866239	0.5080336	0.40958452	0.3857387	0.6631747	0.3406398	0.32558775
0.4472613	0.21322626	0.40150756	0.47279367	0.22547942	0.1629684	0.75397027	0.62626487	1.051562	0.9543491	0.093667045	0.3671251	0.07649806	0.44208163	0.15173557	0.27818808	0.24169634	0.69093925	0.49912181	0.06732004	0.0016326508	0.2761208	0.13770631	0.07943298	0.70073646	0.07915398	0.06307439	0.27031434	0.28378364	0.3160122	0.18115678	0.17978069	0.68734944	0.15647803	0.20628457	0.089172475	0.2215422	0.13241443	0.046594653	0.90244704	0.35205752	0.1521448	0.038194496	0.22476307	0.9275733	0.18042651	0.3956566	0.72026944	0.081156574	0.2826916	0.16253647	0.2835215	0.116314344	0.18378909	0.06734782	0.6160977	0.08782592	0.16011514	0.0	0.20702139	0.12519515	1.0597798	0.31802535	0.530588	0.7014922	0.32626542	0.11202913	0.22815393	0.56041706	0.081764355	0.13101307	0.74626714	0.4866403	0.14696695	0.13838832	0.0	0.17650265	0.68777543	-0.0	0.27807173	0.5852244	0.18050043	0.6204586	0.12851594	0.29493585	0.65076184	0.25425634	0.15598445	0.6033893	0.26440817	0.5409338	0.53029287	0.15026726	0.089659475	0.10324084	0.22761972	0.10814919	0.22484155	0.08284449	0.12241904	0.5775816	0.11162764	0.29035676	0.14032455	0.088121325	-0.0	0.19405226	0.028145256	0.012837602	0.027842032	0.24132915	-0.0	0.24999271	0.36506996	0.28331864	0.28250682	0.49741048	0.1638332	0.277247	0.7733547	0.09196819	0.03249495	0.13428925	0.6204486	0.16761066	-0.0	0.45042908	0.13905214	1.1025727	0.27108043	0.26826832	0.03728837	0.01385129	0.9926433	0.05466864	0.30700302	0.13957927	0.66238797	0.060028777	0.119147465	0.8762129	0.8429992	0.77376544	0.65800965	0.19889891	0.2857088	0.050831042	0.27513364	0.17451711	0.716666	0.495573	-0.0	0.27004683	0.3558336	0.82690156	0.22097415	0.044096425	0.23278949	0.2969685	0.67764467	0.1982698	0.40016702	0.16204427	0.70241356	0.6127759	0.14751352	0.21203938	0.4410075	0.0	0.8745869	0.5683445	-0.0	0.78186804	0.5629187	0.27050707	0.68781036	0.0	0.0030901937	0.073491655	0.20911154	0.3717265	0.17021418	0.1577058	1.0068547	0.9490099	0.16055131	0.24983482	0.6466569	0.20253971	0.3083846	0.095165536	0.22426358	0.021789106	0.19406666	0.5558584	0.5917144	0.41393197	0.0322633	0.47371972	0.09356
